"","wl","temperature","value","hexvis"
"12797",378,"3300",0.0939790363432777,"#F6B57B"
"12798",379,"3300",0.0956130431403044,"#F6B57B"
"12799",380,"3300",0.0972632596142726,"#F6B57B"
"12800",381,"3300",0.0989296547506885,"#F6B57B"
"12801",382,"3300",0.100612195143745,"#F6B57B"
"12802",383,"3300",0.102310845013382,"#F6B57B"
"12803",384,"3300",0.104025566222916,"#F6B57B"
"12804",385,"3300",0.105756318297242,"#F6B57B"
"12805",386,"3300",0.107503058441562,"#F6B57B"
"12806",387,"3300",0.109265741560659,"#F6B57B"
"12807",388,"3300",0.111044320278674,"#F6B57B"
"12808",389,"3300",0.112838744959385,"#F6B57B"
"12809",390,"3300",0.114648963726965,"#F6B57B"
"12810",391,"3300",0.116474922487212,"#F6B57B"
"12811",392,"3300",0.118316564949228,"#F6B57B"
"12812",393,"3300",0.120173832647534,"#F6B57B"
"12813",394,"3300",0.122046664964606,"#F6B57B"
"12814",395,"3300",0.123934999153822,"#F6B57B"
"12815",396,"3300",0.125838770362795,"#F6B57B"
"12816",397,"3300",0.127757911657088,"#F6B57B"
"12817",398,"3300",0.129692354044285,"#F6B57B"
"12818",399,"3300",0.131642026498417,"#F6B57B"
"12819",400,"3300",0.133606855984714,"#F6B57B"
"12820",401,"3300",0.135586767484677,"#F6B57B"
"12821",402,"3300",0.137581684021462,"#F6B57B"
"12822",403,"3300",0.139591526685544,"#F6B57B"
"12823",404,"3300",0.14161621466066,"#F6B57B"
"12824",405,"3300",0.143655665250024,"#F6B57B"
"12825",406,"3300",0.145709793902776,"#F6B57B"
"12826",407,"3300",0.147778514240679,"#F6B57B"
"12827",408,"3300",0.149861738085031,"#F6B57B"
"12828",409,"3300",0.15195937548379,"#F6B57B"
"12829",410,"3300",0.154071334738895,"#F6B57B"
"12830",411,"3300",0.156197522433765,"#F6B57B"
"12831",412,"3300",0.15833784346098,"#F6B57B"
"12832",413,"3300",0.160492201050104,"#F6B57B"
"12833",414,"3300",0.162660496795672,"#F6B57B"
"12834",415,"3300",0.164842630685295,"#F6B57B"
"12835",416,"3300",0.167038501127898,"#F6B57B"
"12836",417,"3300",0.169248004982065,"#F6B57B"
"12837",418,"3300",0.171471037584478,"#F6B57B"
"12838",419,"3300",0.173707492778449,"#F6B57B"
"12839",420,"3300",0.175957262942528,"#F6B57B"
"12840",421,"3300",0.178220239019173,"#F6B57B"
"12841",422,"3300",0.180496310543476,"#F6B57B"
"12842",423,"3300",0.182785365671934,"#F6B57B"
"12843",424,"3300",0.185087291211253,"#F6B57B"
"12844",425,"3300",0.187401972647171,"#F6B57B"
"12845",426,"3300",0.189729294173305,"#F6B57B"
"12846",427,"3300",0.192069138719986,"#F6B57B"
"12847",428,"3300",0.194421387983105,"#F6B57B"
"12848",429,"3300",0.196785922452929,"#F6B57B"
"12849",430,"3300",0.1991626214429,"#F6B57B"
"12850",431,"3300",0.201551363118402,"#F6B57B"
"12851",432,"3300",0.203952024525479,"#F6B57B"
"12852",433,"3300",0.206364481619503,"#F6B57B"
"12853",434,"3300",0.208788609293792,"#F6B57B"
"12854",435,"3300",0.211224281408145,"#F6B57B"
"12855",436,"3300",0.213671370817315,"#F6B57B"
"12856",437,"3300",0.216129749399389,"#F6B57B"
"12857",438,"3300",0.218599288084085,"#F6B57B"
"12858",439,"3300",0.221079856880941,"#F6B57B"
"12859",440,"3300",0.223571324907403,"#F6B57B"
"12860",441,"3300",0.226073560416806,"#F6B57B"
"12861",442,"3300",0.228586430826222,"#F6B57B"
"12862",443,"3300",0.231109802744195,"#F6B57B"
"12863",444,"3300",0.233643541998332,"#F6B57B"
"12864",445,"3300",0.23618751366276,"#F6B57B"
"12865",446,"3300",0.23874158208544,"#F6B57B"
"12866",447,"3300",0.241305610915324,"#F6B57B"
"12867",448,"3300",0.243879463129359,"#F6B57B"
"12868",449,"3300",0.246463001059322,"#F6B57B"
"12869",450,"3300",0.2490560864185,"#F6B57B"
"12870",451,"3300",0.251658580328179,"#F6B57B"
"12871",452,"3300",0.254270343343972,"#F6B57B"
"12872",453,"3300",0.256891235481949,"#F6B57B"
"12873",454,"3300",0.259521116244586,"#F6B57B"
"12874",455,"3300",0.262159844646523,"#F6B57B"
"12875",456,"3300",0.264807279240123,"#F6B57B"
"12876",457,"3300",0.267463278140824,"#F6B57B"
"12877",458,"3300",0.270127699052298,"#F6B57B"
"12878",459,"3300",0.272800399291387,"#F6B57B"
"12879",460,"3300",0.275481235812837,"#F6B57B"
"12880",461,"3300",0.27817006523381,"#F6B57B"
"12881",462,"3300",0.280866743858175,"#F6B57B"
"12882",463,"3300",0.28357112770058,"#F6B57B"
"12883",464,"3300",0.286283072510294,"#F6B57B"
"12884",465,"3300",0.28900243379482,"#F6B57B"
"12885",466,"3300",0.291729066843279,"#F6B57B"
"12886",467,"3300",0.294462826749552,"#F6B57B"
"12887",468,"3300",0.297203568435192,"#F6B57B"
"12888",469,"3300",0.29995114667209,"#F6B57B"
"12889",470,"3300",0.302705416104902,"#F6B57B"
"12890",471,"3300",0.30546623127323,"#F6B57B"
"12891",472,"3300",0.308233446633559,"#F6B57B"
"12892",473,"3300",0.311006916580937,"#F6B57B"
"12893",474,"3300",0.313786495470419,"#F6B57B"
"12894",475,"3300",0.316572037638244,"#F6B57B"
"12895",476,"3300",0.319363397422767,"#F6B57B"
"12896",477,"3300",0.32216042918514,"#F6B57B"
"12897",478,"3300",0.32496298732972,"#F6B57B"
"12898",479,"3300",0.327770926324237,"#F6B57B"
"12899",480,"3300",0.330584100719699,"#F6B57B"
"12900",481,"3300",0.333402365170026,"#F6B57B"
"12901",482,"3300",0.336225574451444,"#F6B57B"
"12902",483,"3300",0.339053583481594,"#F6B57B"
"12903",484,"3300",0.341886247338404,"#F6B57B"
"12904",485,"3300",0.344723421278674,"#F6B57B"
"12905",486,"3300",0.347564960756418,"#F6B57B"
"12906",487,"3300",0.350410721440931,"#F6B57B"
"12907",488,"3300",0.353260559234594,"#F6B57B"
"12908",489,"3300",0.356114330290422,"#F6B57B"
"12909",490,"3300",0.35897189102934,"#F6B57B"
"12910",491,"3300",0.361833098157194,"#F6B57B"
"12911",492,"3300",0.364697808681512,"#F6B57B"
"12912",493,"3300",0.367565879927981,"#F6B57B"
"12913",494,"3300",0.370437169556678,"#F6B57B"
"12914",495,"3300",0.373311535578024,"#F6B57B"
"12915",496,"3300",0.376188836368492,"#F6B57B"
"12916",497,"3300",0.379068930686033,"#F6B57B"
"12917",498,"3300",0.38195167768525,"#F6B57B"
"12918",499,"3300",0.384836936932317,"#F6B57B"
"12919",500,"3300",0.387724568419628,"#F6B57B"
"12920",501,"3300",0.390614432580183,"#F6B57B"
"12921",502,"3300",0.393506390301733,"#F6B57B"
"12922",503,"3300",0.396400302940644,"#F6B57B"
"12923",504,"3300",0.399296032335519,"#F6B57B"
"12924",505,"3300",0.402193440820562,"#F6B57B"
"12925",506,"3300",0.405092391238678,"#F6B57B"
"12926",507,"3300",0.407992746954333,"#F6B57B"
"12927",508,"3300",0.410894371866149,"#F6B57B"
"12928",509,"3300",0.413797130419249,"#F6B57B"
"12929",510,"3300",0.416700887617361,"#F6B57B"
"12930",511,"3300",0.419605509034663,"#F6B57B"
"12931",512,"3300",0.422510860827379,"#F6B57B"
"12932",513,"3300",0.425416809745139,"#F6B57B"
"12933",514,"3300",0.428323223142088,"#F6B57B"
"12934",515,"3300",0.431229968987746,"#F6B57B"
"12935",516,"3300",0.434136915877636,"#F6B57B"
"12936",517,"3300",0.437043933043669,"#F6B57B"
"12937",518,"3300",0.439950890364283,"#F6B57B"
"12938",519,"3300",0.442857658374353,"#F6B57B"
"12939",520,"3300",0.445764108274866,"#F6B57B"
"12940",521,"3300",0.448670111942354,"#F6B57B"
"12941",522,"3300",0.451575541938103,"#F6B57B"
"12942",523,"3300",0.454480271517131,"#F6B57B"
"12943",524,"3300",0.457384174636932,"#F6B57B"
"12944",525,"3300",0.460287125965997,"#F6B57B"
"12945",526,"3300",0.463189000892115,"#F6B57B"
"12946",527,"3300",0.466089675530441,"#F6B57B"
"12947",528,"3300",0.468989026731353,"#F6B57B"
"12948",529,"3300",0.471886932088081,"#F6B57B"
"12949",530,"3300",0.474783269944126,"#F6B57B"
"12950",531,"3300",0.477677919400462,"#F6B57B"
"12951",532,"3300",0.480570760322524,"#F6B57B"
"12952",533,"3300",0.483461673346984,"#F6B57B"
"12953",534,"3300",0.486350539888318,"#F6B57B"
"12954",535,"3300",0.489237242145171,"#F6B57B"
"12955",536,"3300",0.492121663106508,"#F6B57B"
"12956",537,"3300",0.49500368655757,"#F6B57B"
"12957",538,"3300",0.49788319708563,"#F6B57B"
"12958",539,"3300",0.500760080085537,"#F6B57B"
"12959",540,"3300",0.50363422176508,"#F6B57B"
"12960",541,"3300",0.50650550915015,"#F6B57B"
"12961",542,"3300",0.509373830089709,"#F6B57B"
"12962",543,"3300",0.512239073260566,"#F6B57B"
"12963",544,"3300",0.515101128171976,"#F6B57B"
"12964",545,"3300",0.51795988517004,"#F6B57B"
"12965",546,"3300",0.520815235441928,"#F6B57B"
"12966",547,"3300",0.523667071019921,"#F6B57B"
"12967",548,"3300",0.526515284785267,"#F6B57B"
"12968",549,"3300",0.529359770471871,"#F6B57B"
"12969",550,"3300",0.532200422669797,"#F6B57B"
"12970",551,"3300",0.535037136828607,"#F6B57B"
"12971",552,"3300",0.537869809260522,"#F6B57B"
"12972",553,"3300",0.540698337143421,"#F6B57B"
"12973",554,"3300",0.543522618523667,"#F6B57B"
"12974",555,"3300",0.546342552318771,"#F6B57B"
"12975",556,"3300",0.5491580383199,"#F6B57B"
"12976",557,"3300",0.551968977194212,"#F6B57B"
"12977",558,"3300",0.554775270487047,"#F6B57B"
"12978",559,"3300",0.557576820623951,"#F6B57B"
"12979",560,"3300",0.560373530912553,"#F6B57B"
"12980",561,"3300",0.563165305544288,"#F6B57B"
"12981",562,"3300",0.565952049595977,"#F6B57B"
"12982",563,"3300",0.568733669031245,"#F6B57B"
"12983",564,"3300",0.571510070701812,"#F6B57B"
"12984",565,"3300",0.574281162348625,"#F6B57B"
"12985",566,"3300",0.577046852602864,"#F6B57B"
"12986",567,"3300",0.579807050986795,"#F6B57B"
"12987",568,"3300",0.582561667914501,"#F6B57B"
"12988",569,"3300",0.585310614692466,"#F6B57B"
"12989",570,"3300",0.58805380352003,"#F6B57B"
"12990",571,"3300",0.590791147489721,"#F6B57B"
"12991",572,"3300",0.593522560587445,"#F6B57B"
"12992",573,"3300",0.596247957692569,"#F6B57B"
"12993",574,"3300",0.598967254577857,"#F6B57B"
"12994",575,"3300",0.601680367909303,"#F6B57B"
"12995",576,"3300",0.604387215245832,"#F6B57B"
"12996",577,"3300",0.60708771503889,"#F6B57B"
"12997",578,"3300",0.609781786631912,"#F6B57B"
"12998",579,"3300",0.612469350259681,"#F6B57B"
"12999",580,"3300",0.615150327047573,"#F6B57B"
"13000",581,"3300",0.61782463901069,"#F6B57B"
"13001",582,"3300",0.620492209052885,"#F6B57B"
"13002",583,"3300",0.623152960965685,"#F6B57B"
"13003",584,"3300",0.625806819427103,"#F6B57B"
"13004",585,"3300",0.628453710000352,"#F6B57B"
"13005",586,"3300",0.63109355913246,"#F6B57B"
"13006",587,"3300",0.633726294152777,"#F6B57B"
"13007",588,"3300",0.636351843271396,"#F6B57B"
"13008",589,"3300",0.638970135577471,"#F6B57B"
"13009",590,"3300",0.641581101037451,"#F6B57B"
"13010",591,"3300",0.644184670493209,"#F6B57B"
"13011",592,"3300",0.646780775660094,"#F6B57B"
"13012",593,"3300",0.649369349124889,"#F6B57B"
"13013",594,"3300",0.651950324343681,"#F6B57B"
"13014",595,"3300",0.654523635639656,"#F6B57B"
"13015",596,"3300",0.657089218200798,"#F6B57B"
"13016",597,"3300",0.659647008077516,"#F6B57B"
"13017",598,"3300",0.662196942180199,"#F6B57B"
"13018",599,"3300",0.664738958276669,"#F6B57B"
"13019",600,"3300",0.667272994989587,"#F6B57B"
"13020",601,"3300",0.669798991793762,"#F6B57B"
"13021",602,"3300",0.672316889013407,"#F6B57B"
"13022",603,"3300",0.674826627819303,"#F6B57B"
"13023",604,"3300",0.677328150225917,"#F6B57B"
"13024",605,"3300",0.67982139908843,"#F6B57B"
"13025",606,"3300",0.682306318099713,"#F6B57B"
"13026",607,"3300",0.684782851787239,"#F6B57B"
"13027",608,"3300",0.687250945509922,"#F6B57B"
"13028",609,"3300",0.689710545454898,"#F6B57B"
"13029",610,"3300",0.692161598634261,"#F6B57B"
"13030",611,"3300",0.694604052881713,"#F6B57B"
"13031",612,"3300",0.697037856849179,"#F6B57B"
"13032",613,"3300",0.699462960003361,"#F6B57B"
"13033",614,"3300",0.701879312622229,"#F6B57B"
"13034",615,"3300",0.704286865791476,"#F6B57B"
"13035",616,"3300",0.706685571400908,"#F6B57B"
"13036",617,"3300",0.709075382140782,"#F6B57B"
"13037",618,"3300",0.711456251498116,"#F6B57B"
"13038",619,"3300",0.713828133752923,"#F6B57B"
"13039",620,"3300",0.716190983974427,"#F6B57B"
"13040",621,"3300",0.718544758017214,"#F6B57B"
"13041",622,"3300",0.720889412517348,"#F6B57B"
"13042",623,"3300",0.723224904888449,"#F6B57B"
"13043",624,"3300",0.725551193317721,"#F6B57B"
"13044",625,"3300",0.727868236761951,"#F6B57B"
"13045",626,"3300",0.730175994943459,"#F6B57B"
"13046",627,"3300",0.732474428346022,"#F6B57B"
"13047",628,"3300",0.73476349821076,"#F6B57B"
"13048",629,"3300",0.737043166531972,"#F6B57B"
"13049",630,"3300",0.739313396052968,"#F6B57B"
"13050",631,"3300",0.741574150261841,"#F6B57B"
"13051",632,"3300",0.743825393387227,"#F6B57B"
"13052",633,"3300",0.746067090394022,"#F6B57B"
"13053",634,"3300",0.748299206979082,"#F6B57B"
"13054",635,"3300",0.750521709566887,"#F6B57B"
"13055",636,"3300",0.75273456530518,"#F6B57B"
"13056",637,"3300",0.754937742060584,"#F6B57B"
"13057",638,"3300",0.757131208414195,"#F6B57B"
"13058",639,"3300",0.75931493365714,"#F6B57B"
"13059",640,"3300",0.761488887786137,"#F6B57B"
"13060",641,"3300",0.763653041499002,"#F6B57B"
"13061",642,"3300",0.765807366190166,"#F6B57B"
"13062",643,"3300",0.767951833946151,"#F6B57B"
"13063",644,"3300",0.770086417541037,"#F6B57B"
"13064",645,"3300",0.772211090431916,"#F6B57B"
"13065",646,"3300",0.774325826754317,"#F6B57B"
"13066",647,"3300",0.776430601317625,"#F6B57B"
"13067",648,"3300",0.778525389600484,"#F6B57B"
"13068",649,"3300",0.780610167746184,"#F6B57B"
"13069",650,"3300",0.782684912558037,"#F6B57B"
"13070",651,"3300",0.784749601494737,"#F6B57B"
"13071",652,"3300",0.786804212665717,"#F6B57B"
"13072",653,"3300",0.788848724826489,"#F6B57B"
"13073",654,"3300",0.790883117373973,"#F6B57B"
"13074",655,"3300",0.792907370341827,"#F6B57B"
"13075",656,"3300",0.794921464395755,"#F6B57B"
"13076",657,"3300",0.796925380828822,"#F6B57B"
"13077",658,"3300",0.798919101556757,"#F6B57B"
"13078",659,"3300",0.800902609113242,"#F6B57B"
"13079",660,"3300",0.802875886645212,"#F6B57B"
"13080",661,"3300",0.804838917908139,"#F6B57B"
"13081",662,"3300",0.806791687261315,"#F6B57B"
"13082",663,"3300",0.80873417966314,"#F6B57B"
"13083",664,"3300",0.810666380666395,"#F6B57B"
"13084",665,"3300",0.812588276413524,"#F6B57B"
"13085",666,"3300",0.814499853631912,"#F6B57B"
"13086",667,"3300",0.816401099629159,"#F6B57B"
"13087",668,"3300",0.818292002288365,"#F6B57B"
"13088",669,"3300",0.8201725500634,"#F6B57B"
"13089",670,"3300",0.822042731974201,"#F6B57B"
"13090",671,"3300",0.82390253760204,"#F6B57B"
"13091",672,"3300",0.825751957084817,"#F6B57B"
"13092",673,"3300",0.827590981112359,"#F6B57B"
"13093",674,"3300",0.829419600921699,"#F6B57B"
"13094",675,"3300",0.831237808292392,"#F6B57B"
"13095",676,"3300",0.833045595541814,"#F6B57B"
"13096",677,"3300",0.834842955520465,"#F6B57B"
"13097",678,"3300",0.836629881607303,"#F6B57B"
"13098",679,"3300",0.838406367705054,"#F6B57B"
"13099",680,"3300",0.840172408235554,"#F6B57B"
"13100",681,"3300",0.84192799813508,"#F6B57B"
"13101",682,"3300",0.843673132849708,"#F6B57B"
"13102",683,"3300",0.845407808330666,"#F6B57B"
"13103",684,"3300",0.847132021029693,"#F6B57B"
"13104",685,"3300",0.848845767894432,"#F6B57B"
"13105",686,"3300",0.850549046363801,"#F6B57B"
"13106",687,"3300",0.852241854363399,"#F6B57B"
"13107",688,"3300",0.853924190300915,"#F6B57B"
"13108",689,"3300",0.855596053061541,"#F6B57B"
"13109",690,"3300",0.85725744200341,"#F6B57B"
"13110",691,"3300",0.858908356953039,"#F6B57B"
"13111",692,"3300",0.860548798200789,"#F6B57B"
"13112",693,"3300",0.862178766496327,"#F6B57B"
"13113",694,"3300",0.863798263044119,"#F6B57B"
"13114",695,"3300",0.865407289498921,"#F6B57B"
"13115",696,"3300",0.867005847961294,"#F6B57B"
"13116",697,"3300",0.868593940973129,"#F6B57B"
"13117",698,"3300",0.870171571513188,"#F6B57B"
"13118",699,"3300",0.871738742992658,"#F6B57B"
"13119",700,"3300",0.873295459250734,"#F6B57B"
"13120",701,"3300",0.874841724550187,"#F6B57B"
"13121",702,"3300",0.876377543572983,"#F6B57B"
"13122",703,"3300",0.877902921415903,"#F6B57B"
"13123",704,"3300",0.879417863586166,"#F6B57B"
"13124",705,"3300",0.880922375997099,"#F6B57B"
"13125",706,"3300",0.8824164649638,"#F6B57B"
"13126",707,"3300",0.883900137198825,"#F6B57B"
"13127",708,"3300",0.8853733998079,"#F6B57B"
"13128",709,"3300",0.886836260285638,"#F6B57B"
"13129",710,"3300",0.88828872651129,"#F6B57B"
"13130",711,"3300",0.889730806744496,"#F6B57B"
"13131",712,"3300",0.891162509621074,"#F6B57B"
"13132",713,"3300",0.892583844148814,"#F6B57B"
"13133",714,"3300",0.893994819703295,"#F6B57B"
"13134",715,"3300",0.895395446023725,"#F6B57B"
"13135",716,"3300",0.896785733208794,"#F6B57B"
"13136",717,"3300",0.898165691712551,"#F6B57B"
"13137",718,"3300",0.899535332340307,"#F6B57B"
"13138",719,"3300",0.900894666244538,"#F6B57B"
"13139",720,"3300",0.902243704920837,"#F6B57B"
"13140",721,"3300",0.903582460203858,"#F6B57B"
"13141",722,"3300",0.9049109442633,"#F6B57B"
"13142",723,"3300",0.906229169599905,"#F6B57B"
"13143",724,"3300",0.907537149041477,"#F6B57B"
"13144",725,"3300",0.908834895738922,"#F6B57B"
"13145",726,"3300",0.910122423162308,"#F6B57B"
"13146",727,"3300",0.911399745096948,"#F6B57B"
"13147",728,"3300",0.912666875639512,"#F6B57B"
"13148",729,"3300",0.913923829194137,"#F6B57B"
"13149",730,"3300",0.915170620468594,"#F6B57B"
"13150",731,"3300",0.916407264470438,"#F6B57B"
"13151",732,"3300",0.917633776503215,"#F6B57B"
"13152",733,"3300",0.918850172162665,"#F6B57B"
"13153",734,"3300",0.920056467332962,"#F6B57B"
"13154",735,"3300",0.921252678182969,"#F6B57B"
"13155",736,"3300",0.922438821162524,"#F6B57B"
"13156",737,"3300",0.923614912998731,"#F6B57B"
"13157",738,"3300",0.924780970692298,"#F6B57B"
"13158",739,"3300",0.925937011513868,"#F6B57B"
"13159",740,"3300",0.927083053000407,"#F6B57B"
"13160",741,"3300",0.928219112951578,"#F6B57B"
"13161",742,"3300",0.929345209426173,"#F6B57B"
"13162",743,"3300",0.930461360738539,"#F6B57B"
"13163",744,"3300",0.931567585455041,"#F6B57B"
"13164",745,"3300",0.932663902390547,"#F6B57B"
"13165",746,"3300",0.933750330604935,"#F6B57B"
"13166",747,"3300",0.93482688939962,"#F6B57B"
"13167",748,"3300",0.935893598314109,"#F6B57B"
"13168",749,"3300",0.93695047712257,"#F6B57B"
"13169",750,"3300",0.937997545830439,"#F6B57B"
"13170",751,"3300",0.939034824671035,"#F6B57B"
"13171",752,"3300",0.940062334102205,"#F6B57B"
"13172",753,"3300",0.941080094802993,"#F6B57B"
"13173",754,"3300",0.94208812767033,"#F6B57B"
"13174",755,"3300",0.943086453815749,"#F6B57B"
"13175",756,"3300",0.944075094562115,"#F6B57B"
"13176",757,"3300",0.945054071440397,"#F6B57B"
"13177",758,"3300",0.946023406186439,"#F6B57B"
"13178",759,"3300",0.946983120737769,"#F6B57B"
"13179",760,"3300",0.947933237230437,"#F6B57B"
"13180",761,"3300",0.948873777995854,"#F6B57B"
"13181",762,"3300",0.949804765557676,"#F6B57B"
"13182",763,"3300",0.950726222628701,"#F6B57B"
"13183",764,"3300",0.951638172107787,"#F6B57B"
"13184",765,"3300",0.9525406370768,"#F6B57B"
"13185",766,"3300",0.953433640797582,"#F6B57B"
"13186",767,"3300",0.954317206708937,"#F6B57B"
"13187",768,"3300",0.955191358423649,"#F6B57B"
"13188",769,"3300",0.956056119725516,"#F6B57B"
"13189",770,"3300",0.956911514566412,"#F6B57B"
"13190",771,"3300",0.957757567063362,"#F6B57B"
"13191",772,"3300",0.95859430149566,"#F6B57B"
"13192",773,"3300",0.959421742301982,"#F6B57B"
"13193",774,"3300",0.960239914077542,"#F6B57B"
"13194",775,"3300",0.961048841571275,"#F6B57B"
"13195",776,"3300",0.961848549683012,"#F6B57B"
"13196",777,"3300",0.962639063460722,"#F6B57B"
"13197",778,"3300",0.963420408097733,"#F6B57B"
"13198",779,"3300",0.964192608930006,"#F6B57B"
"13199",780,"3300",0.96495569143342,"#F6B57B"
"13200",781,"3300",0.965709681221077,"#F6B57B"
"13201",782,"3300",0.966454604040634,"#F6B57B"
"13202",783,"3300",0.967190485771655,"#F6B57B"
"13203",784,"3300",0.967917352422988,"#F6B57B"
"13204",785,"3300",0.968635230130163,"#F6B57B"
"13205",786,"3300",0.969344145152805,"#F6B57B"
"13206",787,"3300",0.970044123872081,"#F6B57B"
"13207",788,"3300",0.97073519278816,"#F6B57B"
"13208",789,"3300",0.971417378517699,"#F6B57B"
"13209",790,"3300",0.972090707791353,"#F6B57B"
"13210",791,"3300",0.972755207451295,"#F6B57B"
"13211",792,"3300",0.973410904448774,"#F6B57B"
"13212",793,"3300",0.974057825841685,"#F6B57B"
"13213",794,"3300",0.974695998792157,"#F6B57B"
"13214",795,"3300",0.975325450564173,"#F6B57B"
"13215",796,"3300",0.975946208521204,"#F6B57B"
"13216",797,"3300",0.976558300123868,"#F6B57B"
"13217",798,"3300",0.977161752927599,"#F6B57B"
"13218",799,"3300",0.977756594580362,"#F6B57B"
"13219",800,"3300",0.978342852820359,"#F6B57B"
"13220",801,"3300",0.978920555473775,"#F6B57B"
"13221",802,"3300",0.979489730452542,"#F6B57B"
"13222",803,"3300",0.980050405752124,"#F6B57B"
"13223",804,"3300",0.980602609449307,"#F6B57B"
"13224",805,"3300",0.981146369700039,"#F6B57B"
"13225",806,"3300",0.981681714737265,"#F6B57B"
"13226",807,"3300",0.982208672868794,"#F6B57B"
"13227",808,"3300",0.982727272475181,"#F6B57B"
"13228",809,"3300",0.983237542007638,"#F6B57B"
"13229",810,"3300",0.983739509985956,"#F6B57B"
"13230",811,"3300",0.984233204996444,"#F6B57B"
"13231",812,"3300",0.984718655689903,"#F6B57B"
"13232",813,"3300",0.98519589077961,"#F6B57B"
"13233",814,"3300",0.985664939039312,"#F6B57B"
"13234",815,"3300",0.986125829301267,"#F6B57B"
"13235",816,"3300",0.986578590454268,"#F6B57B"
"13236",817,"3300",0.987023251441721,"#F6B57B"
"13237",818,"3300",0.987459841259721,"#F6B57B"
"13238",819,"3300",0.987888388955153,"#F6B57B"
"13239",820,"3300",0.988308923623817,"#F6B57B"
